Year,State_UT,Is_Detailed_Subcategory,Count,Crime_Head_Standardized,Crime_Head_Subcategory
2011,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,8.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,4.0,Rape & Attempted Rape,Rape (General/Other)
2011,"Daman & Diu (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,"Daman & Diu (pre-2020, separate UT)",False,2.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,"Daman & Diu (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2011,"Daman & Diu (pre-2020, separate UT)",False,6.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,"Daman & Diu (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,"Daman & Diu (pre-2020, separate UT)",False,2.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,"Daman & Diu (pre-2020, separate UT)",False,1.0,Rape & Attempted Rape,Rape (General/Other)
2011,Delhi,False,657.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Delhi,False,1575.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Delhi,False,142.0,Cruelty & Dowry Offenses,Dowry Death
2011,Delhi,False,33.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Delhi,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2011,Delhi,False,162.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Delhi,False,2085.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Delhi,False,572.0,Rape & Attempted Rape,Rape (General/Other)
2011,Goa,False,29.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Goa,False,18.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Goa,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2011,Goa,False,18.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Goa,False,3.0,Special & Local Laws,Indecent Representation of Women Act
2011,Goa,False,12.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Goa,False,17.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Goa,False,29.0,Rape & Attempted Rape,Rape (General/Other)
2011,Gujarat,False,685.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Gujarat,False,6052.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Gujarat,False,30.0,Cruelty & Dowry Offenses,Dowry Death
2011,Gujarat,False,46.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Gujarat,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Gujarat,False,93.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Gujarat,False,1442.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Gujarat,False,439.0,Rape & Attempted Rape,Rape (General/Other)
2011,Haryana,False,474.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Haryana,False,2740.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Haryana,False,255.0,Cruelty & Dowry Offenses,Dowry Death
2011,Haryana,False,57.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Haryana,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Haryana,False,490.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Haryana,False,733.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Haryana,False,733.0,Rape & Attempted Rape,Rape (General/Other)
2011,Himachal Pradesh,False,331.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Himachal Pradesh,False,239.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Himachal Pradesh,False,4.0,Cruelty & Dowry Offenses,Dowry Death
2011,Himachal Pradesh,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Himachal Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Himachal Pradesh,False,62.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Himachal Pradesh,False,191.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Himachal Pradesh,False,168.0,Rape & Attempted Rape,Rape (General/Other)
2011,Jammu & Kashmir,False,1194.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Jammu & Kashmir,False,286.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Jammu & Kashmir,False,11.0,Cruelty & Dowry Offenses,Dowry Death
2011,Jammu & Kashmir,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Jammu & Kashmir,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Jammu & Kashmir,False,350.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Jammu & Kashmir,False,1023.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Jammu & Kashmir,False,277.0,Rape & Attempted Rape,Rape (General/Other)
2011,Jharkhand,False,317.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Jharkhand,False,659.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Jharkhand,False,282.0,Cruelty & Dowry Offenses,Dowry Death
2011,Jharkhand,False,15.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Jharkhand,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Jharkhand,False,7.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Jharkhand,False,660.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Jharkhand,False,784.0,Rape & Attempted Rape,Rape (General/Other)
2011,Karnataka,False,2608.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Karnataka,False,3712.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Karnataka,False,267.0,Cruelty & Dowry Offenses,Dowry Death
2011,Karnataka,False,351.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Karnataka,False,2.0,Special & Local Laws,Indecent Representation of Women Act
2011,Karnataka,False,81.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Karnataka,False,715.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Karnataka,False,636.0,Rape & Attempted Rape,Rape (General/Other)
2011,Kerala,False,3756.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Kerala,False,5377.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Kerala,False,15.0,Cruelty & Dowry Offenses,Dowry Death
2011,Kerala,False,197.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Kerala,False,12.0,Special & Local Laws,Indecent Representation of Women Act
2011,Kerala,False,573.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Kerala,False,221.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Kerala,False,1132.0,Rape & Attempted Rape,Rape (General/Other)
2011,Lakshadweep,False,0.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Lakshadweep,False,0.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Lakshadweep,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2011,Lakshadweep,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Lakshadweep,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Lakshadweep,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Lakshadweep,False,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Lakshadweep,False,0.0,Rape & Attempted Rape,Rape (General/Other)
2011,Madhya Pradesh,False,6665.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Madhya Pradesh,False,3732.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Madhya Pradesh,False,811.0,Cruelty & Dowry Offenses,Dowry Death
2011,Madhya Pradesh,False,24.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Madhya Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Madhya Pradesh,False,762.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Madhya Pradesh,False,1088.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Madhya Pradesh,False,3406.0,Rape & Attempted Rape,Rape (General/Other)
2011,Maharashtra,False,3794.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Maharashtra,False,7136.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Maharashtra,False,339.0,Cruelty & Dowry Offenses,Dowry Death
2011,Maharashtra,False,390.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Maharashtra,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2011,Maharashtra,False,1071.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Maharashtra,False,1252.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Maharashtra,False,1701.0,Rape & Attempted Rape,Rape (General/Other)
2011,Manipur,False,38.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Manipur,False,39.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Manipur,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2011,Manipur,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Manipur,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Manipur,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Manipur,False,116.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Manipur,False,53.0,Rape & Attempted Rape,Rape (General/Other)
2011,Meghalaya,False,74.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Meghalaya,False,21.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Meghalaya,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2011,Meghalaya,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Meghalaya,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Meghalaya,False,1.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Meghalaya,False,37.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Meghalaya,False,130.0,Rape & Attempted Rape,Rape (General/Other)
2011,Mizoram,False,72.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Mizoram,False,9.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Mizoram,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2011,Mizoram,False,8.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Mizoram,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Mizoram,False,1.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Mizoram,False,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Mizoram,False,77.0,Rape & Attempted Rape,Rape (General/Other)
2011,Nagaland,False,9.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Nagaland,False,1.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Nagaland,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2011,Nagaland,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Nagaland,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Nagaland,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Nagaland,False,3.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Nagaland,False,23.0,Rape & Attempted Rape,Rape (General/Other)
2011,Odisha,False,3207.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Odisha,False,2320.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Odisha,False,465.0,Cruelty & Dowry Offenses,Dowry Death
2011,Odisha,False,23.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Odisha,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2011,Odisha,False,235.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Odisha,False,1008.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Odisha,False,1112.0,Rape & Attempted Rape,Rape (General/Other)
2011,Puducherry,False,35.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Puducherry,False,10.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Puducherry,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2011,Puducherry,False,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Puducherry,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Puducherry,False,16.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Puducherry,False,9.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Puducherry,False,7.0,Rape & Attempted Rape,Rape (General/Other)
2011,Punjab,False,282.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Punjab,False,1136.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Punjab,False,143.0,Cruelty & Dowry Offenses,Dowry Death
2011,Punjab,False,50.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Punjab,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Punjab,False,31.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Punjab,False,517.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Punjab,False,479.0,Rape & Attempted Rape,Rape (General/Other)
2011,Rajasthan,False,2447.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Rajasthan,False,12218.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Rajasthan,False,514.0,Cruelty & Dowry Offenses,Dowry Death
2011,Rajasthan,False,81.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Rajasthan,False,102.0,Special & Local Laws,Indecent Representation of Women Act
2011,Rajasthan,False,9.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Rajasthan,False,2713.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Rajasthan,False,1800.0,Rape & Attempted Rape,Rape (General/Other)
2011,Sikkim,False,24.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Sikkim,False,4.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Sikkim,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2011,Sikkim,False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Sikkim,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Sikkim,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Sikkim,False,10.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Sikkim,False,16.0,Rape & Attempted Rape,Rape (General/Other)
2011,Tamil Nadu,False,1467.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Tamil Nadu,False,1812.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Tamil Nadu,False,152.0,Cruelty & Dowry Offenses,Dowry Death
2011,Tamil Nadu,False,420.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Tamil Nadu,False,10.0,Special & Local Laws,Indecent Representation of Women Act
2011,Tamil Nadu,False,464.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Tamil Nadu,False,1743.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Tamil Nadu,False,677.0,Rape & Attempted Rape,Rape (General/Other)
2011,Tripura,False,294.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Tripura,False,702.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Tripura,False,30.0,Cruelty & Dowry Offenses,Dowry Death
2011,Tripura,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Tripura,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Tripura,False,9.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Tripura,False,116.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Tripura,False,205.0,Rape & Attempted Rape,Rape (General/Other)
2011,Uttar Pradesh,False,3455.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Uttar Pradesh,False,7121.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Uttar Pradesh,False,2322.0,Cruelty & Dowry Offenses,Dowry Death
2011,Uttar Pradesh,False,43.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Uttar Pradesh,False,4.0,Special & Local Laws,Indecent Representation of Women Act
2011,Uttar Pradesh,False,3.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Uttar Pradesh,False,7525.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Uttar Pradesh,False,2042.0,Rape & Attempted Rape,Rape (General/Other)
2011,Uttarakhand,False,116.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,Uttarakhand,False,307.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,Uttarakhand,False,83.0,Cruelty & Dowry Offenses,Dowry Death
2011,Uttarakhand,False,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,Uttarakhand,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2011,Uttarakhand,False,72.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,Uttarakhand,False,283.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,Uttarakhand,False,129.0,Rape & Attempted Rape,Rape (General/Other)
2011,West Bengal,False,2363.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2011,West Bengal,False,19772.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2011,West Bengal,False,510.0,Cruelty & Dowry Offenses,Dowry Death
2011,West Bengal,False,96.0,Human Trafficking,Immoral Traffic (Prevention) Act
2011,West Bengal,False,2.0,Special & Local Laws,Indecent Representation of Women Act
2011,West Bengal,False,200.0,Assault & Sexual Harassment,Insult to Modesty of Women
2011,West Bengal,False,3711.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2011,West Bengal,False,2363.0,Rape & Attempted Rape,Rape (General/Other)
2012,Andaman & Nicobar Islands,False,17.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Andaman & Nicobar Islands,False,5.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Andaman & Nicobar Islands,False,2.0,Cruelty & Dowry Offenses,Dowry Death
2012,Andaman & Nicobar Islands,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Andaman & Nicobar Islands,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Andaman & Nicobar Islands,False,4.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Andaman & Nicobar Islands,False,7.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Andaman & Nicobar Islands,False,12.0,Rape & Attempted Rape,Rape (General/Other)
2012,Andhra Pradesh,False,4816.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Andhra Pradesh,False,13389.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Andhra Pradesh,False,504.0,Cruelty & Dowry Offenses,Dowry Death
2012,Andhra Pradesh,False,472.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Andhra Pradesh,False,21.0,Special & Local Laws,Indecent Representation of Women Act
2012,Andhra Pradesh,False,3714.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Andhra Pradesh,False,1403.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Andhra Pradesh,False,1341.0,Rape & Attempted Rape,Rape (General/Other)
2012,Arunachal Pradesh,False,67.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Arunachal Pradesh,False,26.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Arunachal Pradesh,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2012,Arunachal Pradesh,False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Arunachal Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Arunachal Pradesh,False,2.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Arunachal Pradesh,False,58.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Arunachal Pradesh,False,46.0,Rape & Attempted Rape,Rape (General/Other)
2012,Assam,False,1840.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Assam,False,6407.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Assam,False,140.0,Cruelty & Dowry Offenses,Dowry Death
2012,Assam,False,30.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Assam,False,3.0,Special & Local Laws,Indecent Representation of Women Act
2012,Assam,False,5.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Assam,False,3360.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Assam,False,1716.0,Rape & Attempted Rape,Rape (General/Other)
2012,Bihar,False,118.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Bihar,False,3686.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Bihar,False,1275.0,Cruelty & Dowry Offenses,Dowry Death
2012,Bihar,False,35.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Bihar,False,5.0,Special & Local Laws,Indecent Representation of Women Act
2012,Bihar,False,37.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Bihar,False,3789.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Bihar,False,927.0,Rape & Attempted Rape,Rape (General/Other)
2012,Chandigarh,False,45.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Chandigarh,False,73.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Chandigarh,False,5.0,Cruelty & Dowry Offenses,Dowry Death
2012,Chandigarh,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Chandigarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Chandigarh,False,25.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Chandigarh,False,66.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Chandigarh,False,27.0,Rape & Attempted Rape,Rape (General/Other)
2012,Chhattisgarh,False,1601.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Chhattisgarh,False,980.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Chhattisgarh,False,81.0,Cruelty & Dowry Offenses,Dowry Death
2012,Chhattisgarh,False,5.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Chhattisgarh,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2012,Chhattisgarh,False,162.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Chhattisgarh,False,350.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Chhattisgarh,False,1034.0,Rape & Attempted Rape,Rape (General/Other)
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,2.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,9.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,3.0,Rape & Attempted Rape,Rape (General/Other)
2012,"Daman & Diu (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,"Daman & Diu (pre-2020, separate UT)",False,3.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,"Daman & Diu (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2012,"Daman & Diu (pre-2020, separate UT)",False,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,"Daman & Diu (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,"Daman & Diu (pre-2020, separate UT)",False,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,"Daman & Diu (pre-2020, separate UT)",False,5.0,Rape & Attempted Rape,Rape (General/Other)
2012,Delhi,False,727.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Delhi,False,1985.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Delhi,False,134.0,Cruelty & Dowry Offenses,Dowry Death
2012,Delhi,False,24.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Delhi,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Delhi,False,208.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Delhi,False,2160.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Delhi,False,706.0,Rape & Attempted Rape,Rape (General/Other)
2012,Goa,False,49.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Goa,False,24.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Goa,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2012,Goa,False,40.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Goa,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Goa,False,16.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Goa,False,16.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Goa,False,55.0,Rape & Attempted Rape,Rape (General/Other)
2012,Gujarat,False,745.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Gujarat,False,6658.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Gujarat,False,21.0,Cruelty & Dowry Offenses,Dowry Death
2012,Gujarat,False,44.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Gujarat,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2012,Gujarat,False,93.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Gujarat,False,1527.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Gujarat,False,473.0,Rape & Attempted Rape,Rape (General/Other)
2012,Haryana,False,525.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Haryana,False,3137.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Haryana,False,258.0,Cruelty & Dowry Offenses,Dowry Death
2012,Haryana,False,69.0,Human Trafficking,Immoral Traffic (Prevention) Act
2012,Haryana,False,2.0,Special & Local Laws,Indecent Representation of Women Act
2012,Haryana,False,434.0,Assault & Sexual Harassment,Insult to Modesty of Women
2012,Haryana,False,900.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2012,Haryana,False,668.0,Rape & Attempted Rape,Rape (General/Other)
2012,Himachal Pradesh,False,250.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2012,Himachal Pradesh,False,251.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2012,Himachal Pradesh,False,2.0,Cruelty & Dowry Offenses,Dowry Death
2012,Himachal Pradesh,False,6.0,Human Trafficking,Immoral Traffic (Prevention) Act
