mp_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,ag_debates,ag_private_member_bills,ag_questions,avg_attendance,mp_note,ag_national_average_debate,ag_national_average_pmb,ag_national_average_questions,avg_attendance_national_average,ag_state_average_debate,ag_state_average_pmb,ag_state_average_questions,avg_attendance_state_average,mp_house
900420,Ram Chander Jangra,Elected,10-04-2020,In Office,First Term,N/A,Haryana,Bharatiya Janata Party,Male,Graduate,"Graduate Educated at Govt. College, Rohtak, Haryana",74,55,0,28,0.974093264, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,31,N/A,114.4,0.872776121,Rajya Sabha
900066,Ashwini Vaishnaw,Elected,04-04-2024,In Office,Second Term,N/A,Odisha,Bharatiya Janata Party,Male,Professional Post Graduate,"B.E., M.Tech., M.B.A. Educated at MBM Engineering College, Jodhpur, Indian Institute of Technology, Kanpur and Wharton Business School, University of Pennsylvania, U.S.A.",53,25,0,21,0.884615385, Data corresponds to the period from 01-06-2009 to 10-02-2024.,42.40015236,0.327911535,77.65890527,0.787043243,169.3777778,1,90.92063492,0.780593478,Rajya Sabha
900092,Bhubaneswar Kalita,Elected,10-04-2020,In Office,Fifth Term,N/A,Assam,Bharatiya Janata Party,Male,Post Graduate,"M.A., LL.B. Educated at Rangia HS School, Rangia, Cotton College, Guwahati University and University Law College, Guwahati",73,93,0,386,0.870614035, Data corresponds to the period from 01-06-2009 to 10-02-2024.,196.6096356,3.098568829,734.2165058,0.787043243,130.0301587,1.30952381,567.631746,0.846176399,Rajya Sabha
900497,Shaktisinh Gohil,Elected,22-06-2020,In Office,First Term,N/A,Gujarat,Indian National Congress,Male,Professional Post Graduate,"Bachelor of Science, Bachelor of Legislative Law, Diploma in Journalism, Masters of Legislative Law (LL.M.) Educated at Bhavnagar University, Bhavnagar, Saurashtra University, Rajkot, Gujarat ",64,48,0,199,0.92746114, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,41.5,N/A,150.125,0.840459932,Rajya Sabha
900696,Gulam Ali,Nominated,14-09-2022,In Office,First Term,N/A,N/A,Bharatiya Janata Party,Male,Graduate,"B.E. (Electrical) Educated at Government College of Engineering and Technology, Jammu, University of Jammu",53,7,0,10,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,34.85868774,0.518837335,65.63488094,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900534,Sudhanshu Trivedi,Elected,03-04-2024,In Office,Second Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Doctorate,"Ph.D. (Mechanical Engineering) Educated at Dr. A.P.J. Abdul Kalam Technical University (previously U.P. Technical University), Lucknow, Uttar Pradesh",53,26,0,36,0.957627119, Data corresponds to the period from 01-06-2009 to 10-02-2024.,93.18051501,1.135595891,194.5315046,0.787043243,68.68218391,0.377011494,188.9247947,0.832984277,Rajya Sabha
900631,K.R.N. Rajeshkumar,Elected,30-06-2022,In Office,Second Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Post Graduate,"D.C.M., B.A. (Coop.), M. Com. Educated at Madras University, Chennai",47,33,0,253,0.664335664, Data corresponds to the period from 01-06-2009 to 10-02-2024.,60.9930979,0.882574224,116.89793,0.787043243,99.72222222,1.166666667,124.5,0.713206211,Rajya Sabha
900656,Sumitra Balmik,Elected,30-06-2022,In Office,First Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Female,Graduate,"B.A. Educated at M.P. Bhoj (Open) University, Bhopal, Madhya Pradesh",68,24,0,39,0.989795918, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,23.25,0.125,91.375,0.850316503,Rajya Sabha
900490,Satish Chandra Dubey,Elected,08-07-2022,In Office,Second Term,N/A,Bihar,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Intermediate,49,19,0,243,0.894067797, Data corresponds to the period from 01-06-2009 to 10-02-2024.,93.18051501,1.135595891,194.5315046,0.787043243,67.03717949,0.96025641,126.2721612,0.818079904,Rajya Sabha
900164,Harivansh,Elected,10-04-2020,In Office,Second Term,N/A,Bihar,Janata Dal (United),Male,Post Graduate,"M.A. (Economics), Diploma in Journalism; Educated at BHU, Varanasi",67,110,0,518,0.887719298,This MP was elected Deputy Chairman of RS in Aug 2018. Participation and attendance details of this MP are thus available till July 2018. Data corresponds to the period from 01-06-2009 to 10-02-2024.,65.35731255,1.052517778,245.415576,0.787043243,91.36471861,0.071428571,144.6071429,0.818079904,Rajya Sabha
900185,Jaya Bachchan,Elected,03-04-2024,In Office,Fifth Term,N/A,Uttar Pradesh,Samajwadi Party,Female,Graduate,"S.S.C., Graduation Educated at St. Joseph's Convent School, Bhopal and Film & Television Institute of India, Pune",76,292,0,451,0.820293399, Data corresponds to the period from 01-06-2009 to 10-02-2024.,200.2031014,3.057717476,667.9785711,0.787043243,193.8409634,1.546366333,598.0694843,0.832984277,Rajya Sabha
900146,G.C. Chandrashekar,Elected,03-04-2024,In Office,Second Term,N/A,Karnataka,Indian National Congress,Male,Post Graduate,"M.A. (Public Administration) Educated at Periyar University, Salem",61,69,0,450,0.893890675, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,256.9495301,0.787043243,75.12121212,0.381818182,323.1454545,0.724209112,Rajya Sabha
900678,Darshana Singh,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Female,Post Graduate,"M.A. Educated at Purvanchal Vishwavidyalaya, Jaunpur, Uttar Pradesh",49,23,0,48,0.979591837, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900070,Ayodhya Rami Reddy Alla,Elected,22-06-2020,In Office,First Term,N/A,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Post Graduate,"M.E. (Master of Engineering) Educated at College of Engineering, Osmania University Campus, Hyderabad, Telangana",60,47,0,258,0.92746114, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,52.81818182,1.181818182,257.4545455,0.758898933,Rajya Sabha
900366,Phulo Devi Netam,Elected,10-04-2020,In Office,First Term,N/A,Chhattisgarh,Indian National Congress,Female,Inter/ Higher Secondary,"12th Standard Educated at Jagdalpur, Chhattisgarh",52,124,0,335,0.865284974, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,49.4,0.8,237.2,0.859688271,Rajya Sabha
900317,N.R. Elango,Elected,03-04-2020,In Office,First Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.L. Educated at Government Law College, Trichy",57,49,0,72,0.559585492, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,111.1843137,1.166666667,157.172549,0.713206211,Rajya Sabha
900288,Mausam Noor,Elected,03-04-2020,In Office,First Term,N/A,West Bengal,All India Trinamool Congress,Female,Professional Graduate,LL.B.,44,51,0,87,0.653846154, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,119.7803571,1.1875,145.7672619,0.69145404,Rajya Sabha
900652,Ryaga Krishnaiah,Elected,22-06-2022,In Office,First Term,N/A,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Post Graduate,"B. Com., LL.B., M.A., LL.M., M.Phil. Educated at P.G College of Law and Osmania University, Hyderabad",69,8,0,47,0.826530612, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,23.36363636,0.727272727,116.8181818,0.758898933,Rajya Sabha
900582,Venkataramana Rao Mopidevi,Elected,22-06-2020,In Office,First Term,N/A,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"B.A. Educated at Loyola Degree College, Vijayawada",59,8,0,44,0.518134715, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,52.81818182,1.181818182,257.4545455,0.758898933,Rajya Sabha
900254,M. Thambidurai,Elected,03-04-2020,In Office,First Term,N/A,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,Male,Doctorate,"M.A., M.Phil., M.Litt., Ph.D. (Economics) Educated at Madras Christian College, Madras University, Chennai, Tamil Nadu",77,119,0,80,0.834196891, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,111.1843137,1.166666667,157.172549,0.713206211,Rajya Sabha
900537,Sumer Singh Solanki,Elected,22-06-2020,In Office,First Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Doctorate,"M.A. (History), Ph.D. Educated at Devi Ahilya Vishwavidyalaya, Indore, Madhya Pradesh",52,24,0,150,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,50.47222222,0.25,148.2777778,0.850316503,Rajya Sabha
900677,Balbir Singh,Elected,05-07-2022,In Office,First Term,N/A,Punjab,Aam Aadmi Party,Male,Information not available,Information not available,62,28,0,58,0.744897959, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,17.14285714,1.285714286,116.4285714,0.786130822,Rajya Sabha
900617,Seema Dwivedi,Elected,26-11-2020,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Female,Post Graduate,"M.A. Educated at T.D. College, Jaunpur, Uttar Pradeshavailable",52,41,0,69,0.825136612, Data corresponds to the period from 01-06-2009 to 10-02-2024.,71.6365885,0.882574224,152.3730845,0.787043243,45.79827586,0.310344828,150.7753695,0.832984277,Rajya Sabha
900042,Anbumani Ramadoss (RS),Elected,26-07-2019,In Office,Second Term,N/A,Tamil Nadu,Pattali Makkal Katchi,Male,Professional Graduate,"M.B.B.S. Educated at Madras Medical College, Chennai (Tamil Nadu)",55,6,0,139,0.288590604, Data corresponds to the period from 01-06-2009 to 10-02-2024.,107.5767798,1.485923779,273.4773585,0.787043243,155.5176471,1.444444444,273.5614379,0.713206211,Rajya Sabha
900634,Pabitra Margherita,Elected,01-04-2022,In Office,First Term,N/A,Assam,Bharatiya Janata Party,Male,Diploma Course,Diploma in Textile Technology Educated at Assam Textile Institute,49,45,0,80,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,43.78713591,0.712993179,83.29329845,0.787043243,22.73015873,N/A,38.41269841,0.846176399,Rajya Sabha
900275,Mallikarjun Kharge,Elected,26-06-2020,In Office,First Term,N/A,Karnataka,Indian National Congress,Male,Professional Graduate,"B.A., LL.B; Educated at Karnataka University, Karnataka",81,96,0,261,0.515151515, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,39.83030303,0.1,181.5818182,0.724209112,Rajya Sabha
900028,Akhilesh Prasad Singh,Elected,03-04-2024,In Office,Second Term,N/A,Bihar,Indian National Congress,Male,Doctorate,"M.A. (Eng.), M.Sc., Ph.D. Educated at Patna University, Patna",62,25,0,262,0.862928349, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,256.9495301,0.787043243,90.06465201,0.96025641,152.3765568,0.818079904,Rajya Sabha
900147,G.K. Vasan,Elected,03-04-2020,In Office,Third Term,N/A,Tamil Nadu,Tamil Maanila Congress (Moopanar),Male,Graduate,"B.A. (Corporate Secretaryship) Educated at The New College, Madras University, Chennai",59,82,0,3,0.730569948,"This MP was a minister till May 2014. Ministers represent the government, so we do not report their participation. Participation and attendance details for this MP are available from Jun 2014. Data corresponds to the period from 01-06-2009 to 10-02-2024.",115.7563937,1.85062547,444.1291486,0.787043243,162.6022059,1.862745098,484.8155229,0.713206211,Rajya Sabha
900669,Mithlesh Kumar,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Sc. Educated at Bareli College, Uttar Pradesh",59,8,0,61,0.918367347, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900377,Praful Manoharbhai Patel,Elected,03-04-2024,In Office,Sixth Term,N/A,Maharashtra,Nationalist Congress Party,Male,Graduate,"B.Com.; Educated at University of Bombay, Mumbai, Maharashtra",67,60,0,4,0.705685619, Data corresponds to the period from 01-06-2009 to 10-02-2024.,174.3538964,2.383539251,484.6188618,0.787043243,197.1500844,6.286321195,647.5496104,0.776425958,Rajya Sabha
900614,Narayana Koragappa,Elected,26-11-2020,In Office,First Term,N/A,Karnataka,Bharatiya Janata Party,Male,Graduate,Graduate Educated at Mysore Open University,72,9,0,120,0.945355191, Data corresponds to the period from 01-06-2009 to 10-02-2024.,71.6365885,0.882574224,152.3730845,0.787043243,36.8030303,0.1,174.0090909,0.724209112,Rajya Sabha
900685,Dharmasthala Veerendra Heggade,Nominated,07-07-2022,In Office,First Term,N/A,N/A,Nominated,Male,Graduate,"B.A. Educated at Bengaluru, Karnataka",75,2,0,89,0.378947368, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900337,Narhari Amin,Elected,22-06-2020,In Office,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Professional Graduate,"B.Com., LL.B. Educated at Gujarat University, Ahmedabad",69,8,0,218,0.870466321, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,41.5,N/A,150.125,0.840459932,Rajya Sabha
900523,Sonal Mansingh,Nominated,14-07-2018,In Office,First Term,N/A,N/A,Bharatiya Janata Party,Female,Doctorate,Information not available,80,99,0,92,0.727848101, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,253.621355,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900134,Digvijaya Singh,Elected,22-06-2020,In Office,Second Term,N/A,Madhya Pradesh,Indian National Congress,Male,Professional Graduate,"B.E., (Mechanical); Educated at Daly College and G.S.T.I., Indore",77,167,0,403,0.732993197, Data corresponds to the period from 01-06-2009 to 10-02-2024.,174.5494519,2.383539251,484.6188618,0.787043243,144.6269841,1.027777778,527.4630952,0.850316503,Rajya Sabha
900311,Muzibulla Khan,Elected,03-04-2020,In Office,First Term,N/A,Odisha,Biju Janata Dal,Male,Information not available,Information not available,61,38,0,98,0.761658031, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,374.1555556,3.222222222,239.1111111,0.780593478,Rajya Sabha
900665,Laxmikant Bajpayee,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Sc., B.A.M.S. Educated at Meerut University, Kanpur University and Rishikul Rajakiya Ayurvedic College, Haridwar, Uttarakhand",72,23,0,56,0.989795918, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900413,Rajendra Gehlot,Elected,22-06-2020,In Office,First Term,N/A,Rajasthan,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Senior Higher Secondary, Educated at Ajmer, Rajasthan",73,3,0,202,0.943005181, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,29.84166667,0.222222222,200.5833333,0.822358304,Rajya Sabha
900611,Brijlal,Elected,26-11-2020,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate,"B.Sc., M.Sc.( Maths) Educated at Allahabad University, Allahabad (Uttar Pradesh)",69,71,0,310,0.983606557, Data corresponds to the period from 01-06-2009 to 10-02-2024.,71.6365885,0.882574224,152.3730845,0.787043243,45.79827586,0.310344828,150.7753695,0.832984277,Rajya Sabha
900603,Wanweiroy Kharlukhi,Elected,22-06-2020,In Office,First Term,N/A,Meghalaya,National Peoples Party,Male,Doctorate,"B.A., M.A., M. Phil., D.Phil. Educated at St. Anthony’s College, Shillong and North-Eastern Hill University, Shillong",67,3,0,7,0.658031088, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,3,N/A,7,0.805163768,Rajya Sabha
900381,Pramod Tiwari,Elected,05-07-2022,In Office,Second Term,N/A,Rajasthan,Indian National Congress,Male,Professional Graduate,"B.Sc., LL.B.",72,156,0,334,0.891959799, Data corresponds to the period from 01-06-2009 to 10-02-2024.,100.8098969,1.622333506,318.5382256,0.787043243,89.81973577,0.6390681,301.6495895,0.827671291,Rajya Sabha
900684,Manas Ranjan Mangaraj,Elected,02-07-2022,In Office,First Term,N/A,Odisha,Biju Janata Dal,Male,Post Graduate,"M.Sc. (Botany) Educated at Berhampur University, Odisha",53,7,0,45,0.87755102, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,173.7777778,2,114.6666667,0.780593478,Rajya Sabha
900325,Narain Dass Gupta,Elected,31-01-2024,In Office,Second Term,N/A,Delhi,Aam Aadmi Party,Male,Graduate,"B.Com. (Hons.), Chartered Accountant Educated at Shri Ram College of Commerce, University of Delhi, Delhi and The Institute of Chartered Accountants of India, Delhi",78,69,0,357,0.90778098, Data corresponds to the period from 01-06-2009 to 10-02-2024.,119.9274869,1.524256111,284.2437492,0.787043243,140.5,1.666666667,454.6666667,0.886446707,Rajya Sabha
900645,Sandeep Kumar Pathak,Elected,10-04-2022,In Office,First Term,N/A,Punjab,Aam Aadmi Party,Male,Doctorate,"B.Sc., M.Sc., P.G. Diploma, Ph.D. Educated at Guru Ghasidas University (GGU), Bilaspur, Chhattisgarh, CIPET, Hyderabad, Andhra Pradesh and University of Cambridge, Cambridge, U.K.",44,9,0,75,0.673469388, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,17.14285714,1.285714286,116.4285714,0.786130822,Rajya Sabha
900650,Niranjan Bishi,Elected,07-06-2022,In Office,First Term,N/A,Odisha,Biju Janata Dal,Male,Post Graduate,"B.A., LL.B., Post Graduate Diploma in Industrial Relation and Personnel Management Educated at Sambalpur University, Odisha",55,75,0,162,0.948979592, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,173.7777778,2,114.6666667,0.780593478,Rajya Sabha
900681,Mukul Balkrishna Wasnik,Elected,05-07-2022,In Office,First Term,N/A,Rajasthan,Indian National Congress,Male,Post Graduate,"M.A., M.B.A. Educated at St. Francis De'Sales High School, Nagpur, Hislop College and Department of Business Management",64,2,0,88,0.897959184, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,9.652777778,0.111111111,87.75,0.822358304,Rajya Sabha
900688,P. T. Usha,Nominated,07-07-2022,In Office,First Term,N/A,N/A,Nominated,Female,Inter/ Higher Secondary,"Pre-degree Educated at Providence Women’s College, Calicut, Kerala",60,5,0,35,0.927083333, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900649,Masthan Rao Beeda,Elected,22-06-2022,In Office,First Term,N/A,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Professional Post Graduate,"B.Com., C.A. Educated at Sri Venkateswara University, Nellore and Institute of Charted Accountants of India, Madras",65,7,0,146,0.663265306, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,23.36363636,0.727272727,116.8181818,0.758898933,Rajya Sabha
900642,Sanjeev Arora,Elected,10-04-2022,In Office,First Term,N/A,Punjab,Aam Aadmi Party,Male,Graduate,"B.Com. Educated at S.C.D. Government College, Punjab University, Ludhiana
",60,33,0,128,0.87755102, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,17.14285714,1.285714286,116.4285714,0.786130822,Rajya Sabha
900646,Harbhajan Singh,Elected,10-04-2022,In Office,First Term,N/A,Punjab,Aam Aadmi Party,Male,Inter/ Higher Secondary,Higher Secondary,43,1,0,131,0.578125, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,17.14285714,1.285714286,116.4285714,0.786130822,Rajya Sabha
900612,Geeta alias Chandraprabha,Elected,26-11-2020,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Female,Post Graduate,"B.A., M.A. Educated at Kanpur University, Bharthana, Uttar Pradesh",54,36,0,244,0.918032787, Data corresponds to the period from 01-06-2009 to 10-02-2024.,71.6365885,0.882574224,152.3730845,0.787043243,45.79827586,0.310344828,150.7753695,0.832984277,Rajya Sabha
900692,Aditya Prasad,Elected,08-07-2022,In Office,First Term,N/A,Jharkhand,Bharatiya Janata Party,Male,Post Graduate,"M.Com. Educated at Ranchi University, Ranchi, Jharkhand",60,9,0,79,0.928571429, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,18.66666667,0.166666667,58.16666667,0.784158314,Rajya Sabha
900476,Sanjay Raut,Elected,05-07-2022,In Office,Fourth Term,N/A,Maharashtra,Shiv Sena,Male,Graduate,"B. Com. Educated at Mumbai University, Mumbai",62,139,0,1748,0.681295716, Data corresponds to the period from 01-06-2009 to 10-02-2024.,213.6208544,3.351590497,768.8679855,0.787043243,244.3956026,7.663842204,1118.079407,0.776425958,Rajya Sabha
900205,K. Vanlalvena,Elected,20-07-2020,In Office,First Term,N/A,Mizoram,Mizo National Front,Male,Graduate,"B.Sc. Educated at Pachhunga University College, Aizawl, Mizoram",54,12,0,24,0.974093264, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,12,N/A,24,0.892940252,Rajya Sabha
900660,Ranjeet Ranjan,Elected,30-06-2022,In Office,First Term,N/A,Chhattisgarh,Indian National Congress,Female,Inter/ Higher Secondary,Intermediate,50,9,0,124,0.93877551, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,12.4,0.2,94.6,0.859688271,Rajya Sabha
900664,Radha Mohan Das Agarwal,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.B.B.S., M.D. Educated at Department of Pediatrics, Institute of Medical Sciences, Banaras Hindu University, Varanasi, Uttar Pradesh",69,27,0,72,0.928571429, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900620,Rambhai Haribhai Mokariya,Elected,23-02-2021,In Office,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Professional Graduate,"B.A., L.LB. Educated at Shri K.H. Madhvani Arts and Commerce College and D.D. Kotiyawala Municipal Law College, Saurashtra University, Porbandar",67,28,0,46,0.970930233, Data corresponds to the period from 01-06-2009 to 10-02-2024.,69.22869814,0.882574224,144.3966381,0.787043243,36,N/A,140.625,0.840459932,Rajya Sabha
900529,Subhash Prasad Yadav,Elected,08-07-2004,07-07-2010,First Term,N/A,Bihar,Rashtriya Janata Dal,Male,Graduate,"Graduate, Educated at Magadh University, Bodh Gaya (Bihar)",57,0,0,24,0.505882353, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,11.31666667,N/A,82.9625,0.818079904,Rajya Sabha
900454,Rishang Keishing,Elected,10-04-2008,09-04-2014,Second Term,N/A,Manipur,Indian National Congress,Male,Graduate,"B.A. Educated at St. Paul's Cathedral College, Kolkata",73,1,0,0,0.859550562, Data corresponds to the period from 01-06-2009 to 10-02-2024.,39.07140246,0.968051246,284.2491237,0.787043243,1,N/A,N/A,0.835576815,Rajya Sabha
900058,Arun Singh,Elected,26-11-2020,In Office,Second Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Com, Chartered Accountant Educated at Allahabad University, Allahabad and The Institute of Chartered Accountants of India, New Delhi",59,20,0,17,0.882882883, Data corresponds to the period from 01-06-2009 to 10-02-2024.,87.2615666,1.104345891,183.3476951,0.787043243,63.16494253,0.377011494,178.4420361,0.832984277,Rajya Sabha
900101,Birendra Prasad Baishya,Elected,20-06-2019,In Office,Second Term,N/A,Assam,Asom Gana Parishad,Male,Post Graduate,"B.A. (Hons.), M.A. (Economics) Educated at Gauhati University, Guwahati",68,129,0,548,0.875598086, Data corresponds to the period from 01-06-2009 to 10-02-2024.,145.6566077,2.299072719,499.7108454,0.787043243,98.88730159,0.595238095,377.6888889,0.846176399,Rajya Sabha
900014,Abdul Wahab Peevee,Elected,24-04-2021,In Office,Third Term,N/A,Kerala,Indian Union Muslim League,Male,Graduate,"Educated at Government Manavedan High School, Nilambur and MES College, Mampad, Kerala",73,98,0,433,0.526755853, Data corresponds to the period from 01-06-2009 to 10-02-2024.,165.8349093,2.313976838,494.9984487,0.787043243,326.0722222,5.138888889,618.497619,0.78108786,Rajya Sabha
900176,Jagat Prakash Nadda,Elected,03-04-2024,In Office,Third Term,N/A,Gujarat,Bharatiya Janata Party,Male,Professional Graduate,"B.A., LL.B., Educated at St. Xaviers School, Patna, Patna College, Patna University and Himachal University, Shimla",63,18,0,62,0.798165138, Data corresponds to the period from 01-06-2009 to 10-02-2024.,128.4209755,1.766828638,340.9564301,0.787043243,75.58333333,N/A,188.5833333,0.853801327,Rajya Sabha
900200,K. Keshava Rao,Elected,10-04-2020,In Office,Third Term,N/A,Telangana,Bharat Rashtra Samithi,Male,Doctorate,"M.A., Ph.D. Educated at Badruk College, Arts College, Osmania University, Hyderabad",85,145,0,58,0.767412935, Data corresponds to the period from 01-06-2009 to 10-02-2024.,198.1318997,3.001308441,663.590694,0.787043243,116.6116162,5.682611833,871.4432359,0.744643398,Rajya Sabha
900436,Ramdas Bandu Athawale,Elected,03-04-2020,In Office,Second Term,N/A,Maharashtra,Republican Party of India (A),Male,Under Graduate,"Under Graduate Educated at Siddharth College, Mumbai",64,42,0,378,0.789473684,"This MP was appointed a minister in July 2016. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 11th May, 2016. Data corresponds to the period from 01-06-2009 to 10-02-2024.",32.66119512,0.545676776,112.1654021,0.787043243,27.66993464,1.758169935,170.630719,0.776425958,Rajya Sabha
900671,K. Laxman,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Doctorate,"B.Sc., M.Sc. (Geology) and Ph.D. (Geology) Educated at Osmania University, Hyderabad",67,30,0,120,0.928571429, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900689,Khiru Mahto,Elected,08-07-2022,In Office,First Term,N/A,Bihar,Janata Dal (United),Male,Information not available,Information not available,71,7,0,5,0.948979592, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,15.46666667,0.8,55.93333333,0.818079904,Rajya Sabha
900691,Shambhu Sharan Patel,Elected,08-07-2022,In Office,First Term,N/A,Bihar,Bharatiya Janata Party,Male,Graduate,"Graduate Educated at Magadh University, Bihar",42,10,0,7,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,15.46666667,0.8,55.93333333,0.818079904,Rajya Sabha
